sale_id,candidate_rank,boom_user_id,candidate_probability,evidence_confidence,model_history_weight,candidate_source,match_method,email_score,phone_score,name_score
ft_sal_001097,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001098,1,bm_usr_001236,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+TELEFONO_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.9,1.0
ft_sal_001098,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001099,1,bm_usr_004914,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001099,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001100,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001101,1,bm_usr_004649,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001101,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001102,1,bm_usr_000383,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_APROX_1_EDICION+NOMBRE_FUERTE,1.0,0.9,1.0
ft_sal_001102,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001103,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001104,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001105,1,bm_usr_002237,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_APROX_1_EDICION+NOMBRE_FUERTE,1.0,0.9,1.0
ft_sal_001105,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001106,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001107,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001108,1,bm_usr_002487,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001108,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001109,1,bm_usr_000162,0.907207,0.94,0.725766,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_APROX_1_EDICION+NOMBRE_PARCIAL,1.0,0.9,0.84
ft_sal_001109,2,SIN_MATCH,0.092793,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001110,1,bm_usr_001702,0.916656,0.96,0.916656,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_001110,2,SIN_MATCH,0.073754,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001110,3,bm_usr_001371,0.00959,0.58,0.00959,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.25
ft_sal_001111,1,bm_usr_000381,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001111,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001112,1,bm_usr_002231,0.925532,0.96,0.925532,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_001112,2,SIN_MATCH,0.074468,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001113,1,bm_usr_000486,0.535904,0.995,0.535904,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001113,2,bm_usr_000058,0.217882,0.92,0.217882,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,1.0
ft_sal_001113,3,bm_usr_004268,0.217882,0.92,0.217882,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,1.0
ft_sal_001113,4,SIN_MATCH,0.028331,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001114,1,bm_usr_003266,0.925532,0.96,0.925532,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_001114,2,SIN_MATCH,0.074468,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001115,1,bm_usr_004993,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001115,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001116,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001117,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001118,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001119,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001120,1,bm_usr_002268,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_PARCIAL,1.0,1.0,0.84
ft_sal_001120,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001121,1,bm_usr_001703,0.925532,0.96,0.925532,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_FUERTE,0.0,1.0,1.0
ft_sal_001121,2,SIN_MATCH,0.074468,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001122,1,bm_usr_004822,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_APROX_1_EDICION+NOMBRE_FUERTE,1.0,0.9,1.0
ft_sal_001122,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001123,1,bm_usr_000265,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001123,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001124,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001125,1,bm_usr_005862,0.685196,0.995,0.685196,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001125,2,bm_usr_001026,0.27858,0.92,0.27858,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,1.0
ft_sal_001125,3,SIN_MATCH,0.036223,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001126,1,bm_usr_005387,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001126,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001127,1,bm_usr_004350,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001127,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001128,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001129,1,bm_usr_000177,0.916656,0.96,0.916656,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_001129,2,SIN_MATCH,0.073754,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001129,3,bm_usr_005833,0.00959,0.58,0.00959,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.2963
ft_sal_001130,1,bm_usr_000723,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001130,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001131,1,bm_usr_001527,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001131,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001132,1,bm_usr_003475,0.685196,0.995,0.685196,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001132,2,bm_usr_000421,0.27858,0.92,0.27858,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,0.963
ft_sal_001132,3,SIN_MATCH,0.036223,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001133,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001134,1,bm_usr_003816,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001134,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001135,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001136,1,bm_usr_000552,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_PARCIAL,1.0,1.0,0.84
ft_sal_001136,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001137,1,bm_usr_001599,0.588497,0.96,0.588497,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_001137,2,bm_usr_003034,0.364152,0.92,0.364152,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,0.95
ft_sal_001137,3,SIN_MATCH,0.04735,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001138,1,bm_usr_002904,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001138,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001139,1,bm_usr_001509,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001139,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001140,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001141,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001142,1,bm_usr_004121,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_PARCIAL,1.0,1.0,0.84
ft_sal_001142,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001143,1,bm_usr_000193,0.925532,0.96,0.925532,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_FUERTE,0.0,1.0,1.0
ft_sal_001143,2,SIN_MATCH,0.074468,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001144,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001145,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001146,1,bm_usr_000797,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_APROX_1_EDICION+NOMBRE_FUERTE,1.0,0.9,1.0
ft_sal_001146,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001147,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001148,1,bm_usr_002074,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001148,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001149,1,bm_usr_005460,0.916656,0.96,0.916656,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_001149,2,SIN_MATCH,0.073754,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001149,3,bm_usr_003323,0.00959,0.58,0.00959,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.4348
ft_sal_001150,1,bm_usr_003313,0.914813,0.96,0.914813,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_FUERTE,0.0,1.0,1.0
ft_sal_001150,2,SIN_MATCH,0.073605,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001150,3,bm_usr_004101,0.009571,0.58,0.009571,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_CONTRADICE,1.0,0.0,0.4
ft_sal_001150,4,bm_usr_002116,0.002011,0.45,0.002011,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_CONTRADICE,0.9,0.0,0.3846
ft_sal_001151,1,bm_usr_005930,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_APROX_1_EDICION+NOMBRE_FUERTE,1.0,0.9,1.0
ft_sal_001151,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001152,1,bm_usr_000161,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001152,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001153,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001154,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001155,1,bm_usr_003101,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001155,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001156,1,bm_usr_000877,0.916656,0.96,0.916656,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_001156,2,SIN_MATCH,0.073754,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001156,3,bm_usr_001782,0.00959,0.58,0.00959,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.2609
ft_sal_001157,1,bm_usr_004663,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001157,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001158,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001159,1,bm_usr_003973,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001159,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001160,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001161,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001162,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001163,1,bm_usr_002537,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001163,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001164,1,bm_usr_004298,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001164,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001165,1,bm_usr_004813,0.685196,0.995,0.685196,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001165,2,bm_usr_005438,0.27858,0.92,0.27858,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,1.0
ft_sal_001165,3,SIN_MATCH,0.036223,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001166,1,bm_usr_002583,0.925532,0.96,0.925532,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_FUERTE,0.0,1.0,1.0
ft_sal_001166,2,SIN_MATCH,0.074468,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001167,1,bm_usr_002016,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001167,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001168,1,bm_usr_005492,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001168,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001169,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001170,1,bm_usr_002266,0.685196,0.995,0.685196,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001170,2,bm_usr_002165,0.27858,0.92,0.27858,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,1.0
ft_sal_001170,3,SIN_MATCH,0.036223,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001171,1,bm_usr_002688,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001171,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001172,1,bm_usr_005691,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001172,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001173,1,bm_usr_005488,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_APROX_1_EDICION+NOMBRE_FUERTE,1.0,0.9,1.0
ft_sal_001173,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001174,1,bm_usr_001076,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+TELEFONO_EXACTO+NOMBRE_FUERTE,0.9,1.0,1.0
ft_sal_001174,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001175,1,bm_usr_001853,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001175,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001176,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001177,1,bm_usr_004014,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+TELEFONO_EXACTO+NOMBRE_FUERTE,0.9,1.0,1.0
ft_sal_001177,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001178,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001179,1,bm_usr_000619,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001179,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001180,1,bm_usr_002571,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001180,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001181,1,bm_usr_003794,0.916656,0.96,0.916656,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_001181,2,SIN_MATCH,0.073754,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001181,3,bm_usr_001848,0.00959,0.58,0.00959,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.3704
ft_sal_001182,1,bm_usr_004384,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_PARCIAL,1.0,1.0,0.84
ft_sal_001182,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001183,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_001184,1,bm_usr_000144,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_001184,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
